type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/id,properties/title,properties/description,properties/face,properties/icon/url,properties/icon/scaledSize/width,properties/icon/scaledSize/height,properties/icon/origin/x,properties/icon/origin/y,properties/icon/anchor/x,properties/icon/anchor/y
Feature,Point,28.2751,44.246,21522514,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.2742,44.2461,21522515,Bloc P8,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.2737,44.2462,21522516,Bloc P7,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.2728,44.2464,21522517,Bloc P5,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.269,44.2471,21522518,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2693,44.2472,21522519,Bloc G4,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2697,44.247,21522520,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2702,44.2467,21522521,Bloc P1,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.271,44.2465,21522522,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.2715,44.2467,21522523,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.2693,44.246,21522524,Bloc G2,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.2699,44.2461,21522525,Bloc P4,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.2707,44.2459,21522526,Bloc P3,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.27,44.2454,21522527,Bloc RM4,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.2693,44.2457,21522528,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.2693,44.2451,21522529,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.2693,44.2447,21522530,Bloc D9,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.2688,44.2457,21522531,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2688,44.2451,21522532,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.2687,44.2448,21522533,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.2708,44.2477,21522534,Bloc TV1,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.2715,44.2476,21522535,Bloc TV4,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.2711,44.2471,21522536,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.2716,44.2472,21522537,Bloc D2,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.2687,44.2474,21522538,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2688,44.2462,21522539,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.2693,44.2443,21522540,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.2931,44.2444,21522541,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.293,44.2437,21522542,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.2928,44.244,21522543,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.2923,44.2438,21522544,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.2927,44.2436,21522545,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.465,44.3575,21522546,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,14,14,0,0,7,7
Feature,Point,28.465,44.3568,21522547,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,14,14,0,0,7,7
Feature,Point,28.465,44.3561,21522548,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,14,14,0,0,7,7
Feature,Point,28.465,44.3555,21522549,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4643,44.3555,21522550,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4636,44.3555,21522551,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4643,44.3573,21522552,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.4636,44.3573,21522553,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s06.png,14,14,0,0,7,7
Feature,Point,28.4645,44.3578,21522554,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.4647,44.3582,21522555,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4639,44.3584,21522556,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4636,44.3591,21522557,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4629,44.3593,21522558,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4627,44.3598,21522559,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4626,44.3602,21522560,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.4635,44.3601,21522561,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4634,44.3606,21522562,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.4631,44.3611,21522563,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4642,44.3603,21522564,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4638,44.3605,21522565,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4636,44.361,21522566,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4629,44.3617,21522567,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.4626,44.3625,21522568,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.4624,44.3631,21522569,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.4622,44.3634,21522570,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.4621,44.3637,21522571,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.4626,44.3643,21522572,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,14,14,0,0,7,7
Feature,Point,28.4627,44.3649,21522573,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4622,44.3653,21522574,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4623,44.3658,21522575,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.463,44.3657,21522576,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,14,14,0,0,7,7
Feature,Point,28.4631,44.3661,21522577,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,14,14,0,0,7,7
Feature,Point,28.4632,44.3664,21522578,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,14,14,0,0,7,7
Feature,Point,28.4625,44.3667,21522579,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4629,44.3669,21522580,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4632,44.3671,21522581,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4615,44.3636,21522582,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4617,44.3667,21522583,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4616,44.3669,21522584,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4613,44.3669,21522585,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4618,44.3674,21522586,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.1368,44.2711,21522587,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.1366,44.2714,21522588,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.1364,44.2712,21522589,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.1409,44.27,21522590,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.1409,44.2702,21522591,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.2174,44.2683,21522592,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.2174,44.2679,21522593,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,28.2174,44.2676,21522594,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,13,13,0,0,6.5,6.5
Feature,Point,28.4153,44.1767,21522595,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.4157,44.1767,21522596,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.4162,44.1767,21522597,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.4166,44.1767,21522598,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4171,44.1767,21522599,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4174,44.1766,21522600,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4157,44.1764,21522601,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,12,12,0,0,6,6
Feature,Point,28.4162,44.1764,21522602,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4167,44.1764,21522603,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4171,44.1764,21522604,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4153,44.1763,21522605,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4162,44.1757,21522606,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4197,44.1773,21522607,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.418,44.1748,21522608,Bloc A1,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4181,44.1754,21522609,Bloc A2,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4181,44.1761,21522610,Bloc A3,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4182,44.1767,21522611,Bloc A4,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4188,44.1769,21522612,Bloc A5,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4191,44.1759,21522613,Bloc A6,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4191,44.1752,21522614,Bloc A7,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.419,44.1747,21522615,Bloc A8,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4187,44.1742,21522616,Bloc A9,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4197,44.1768,21522617,Bloc A10,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4195,44.1766,21522618,Bloc A11,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4196,44.1762,21522619,Bloc A12,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4184,44.1757,21522620,Bloc B1,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4184,44.1748,21522621,Bloc B2,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4187,44.1748,21522622,Bloc B3,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4187,44.1758,21522623,Bloc B4,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4199,44.1766,21522624,Bloc B5,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4198,44.1764,21522625,Bloc B6,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.4192,44.1766,21522626,Bloc B9,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,28.4197,44.178,21522627,Bloc B12,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.4177,44.1761,21522628,Bloc 7,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.4174,44.1758,21522629,Bloc 8,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.417,44.1761,21522630,Bloc 9,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.4156,44.176,21522631,Bloc CRETA,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,28.4158,44.1757,21522632,Bloc 18,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.4163,44.1761,21522633,Bloc 23,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4166,44.1757,21522634,Bloc C,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4167,44.1761,21522635,Bloc 22,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.4161,44.1764,21522636,Bloc 12,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.4068,44.1751,21522637,Bloc A,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4071,44.175,21522638,Bloc B,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4075,44.1749,21522639,Bloc C,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4082,44.1747,21522640,Bloc E,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4087,44.1746,21522641,Bloc F,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4078,44.1748,21522642,Bloc D,,East,//www.hartablocuri.ro/i/s26.png,15,15,0,0,7.5,7.5
Feature,Point,28.4102,44.1752,21522643,Bloc 6,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4101,44.1749,21522644,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4102,44.1757,21522645,Bloc C1,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4116,44.1757,21522646,Bloc C3,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4115,44.1743,21522647,Bloc C5,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4097,44.1753,21522648,Bloc D1,,East,//www.hartablocuri.ro/i/s28.png,14,14,0,0,7,7
Feature,Point,28.4096,44.1757,21522649,Bloc D2,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4095,44.1765,21522650,Bloc D3,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.409,44.1746,21522651,Bloc BA1,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.41,44.1743,21522652,Bloc BA2,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.411,44.1738,21522653,Bloc BA5,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4085,44.1755,21522654,Bloc 211,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.4116,44.1736,21522655,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.4108,44.1734,21522656,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.4101,44.1735,21522657,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,28.4113,44.1751,21522658,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4112,44.1746,21522659,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s28.png,15,15,0,0,7.5,7.5
Feature,Point,28.4051,44.1788,21522660,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,13,13,0,0,6.5,6.5
Feature,Point,28.405,44.179,21522661,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,13,13,0,0,6.5,6.5
Feature,Point,28.4054,44.1791,21522662,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s16.png,13,13,0,0,6.5,6.5
Feature,Point,28.3961,44.1676,21522663,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.3965,44.1673,21522664,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.3969,44.167,21522665,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s02.png,13,13,0,0,6.5,6.5
Feature,Point,28.4007,44.1731,21522666,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6156,44.3205,21522667,CONSIR,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6158,44.3208,21522668,LEGMAS,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6137,44.3199,21522669,M1,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.6149,44.3207,21522670,MIDIA,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6166,44.3234,21522671,Garsoniere,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6168,44.3212,21522672,INTERVENTII CP ?,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6141,44.3203,21522673,M2,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6168,44.3226,21522674,M2,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6151,44.3211,21522675,34EST (mapdata),,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6136,44.3209,21522676,Bloc 35,,East,//www.hartablocuri.ro/i/s.png,12,12,0,0,6,6
Feature,Point,28.6139,44.3206,21522677,Bloc 36,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6135,44.3203,21522678,Bloc 37,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6129,44.3198,21522679,Bloc 38,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6128,44.3202,21522680,Bloc 39,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6131,44.3203,21522681,Bloc 40,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6129,44.3207,21522682,Bloc 41,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6124,44.3203,21522683,Bloc 42,,East,//www.hartablocuri.ro/i/s06.png,13,13,0,0,6.5,6.5
Feature,Point,28.6123,44.3207,21522684,Bloc 43,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.6113,44.3214,21522685,Bloc 44,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.611,44.3218,21522686,Bloc 45,,East,//www.hartablocuri.ro/i/s06.png,15,15,0,0,7.5,7.5
Feature,Point,28.6108,44.3221,21522687,Bloc 46,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6103,44.322,21522688,Bloc 47,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6099,44.3219,21522689,Bloc 48,,East,//www.hartablocuri.ro/i/s08.png,15,15,0,0,7.5,7.5
Feature,Point,28.6102,44.3213,21522690,Bloc 49,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,28.6105,44.3207,21522691,Bloc 50,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,28.6107,44.3202,21522692,Bloc 51,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,28.611,44.3208,21522693,Bloc 53,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.6114,44.3228,21522694,Bloc 54,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,28.6124,44.3196,21522695,Bloc 55,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,28.612,44.3194,21522696,Bloc 56,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,28.6129,44.3194,21522697,Bloc 57,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,28.6134,44.3195,21522698,Bloc 58,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6141,44.3196,21522699,Bloc 59,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.615,44.3203,21522700,Bloc 60,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6146,44.3199,21522701,Bloc 61,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6144,44.3198,21522702,Bloc 62,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6153,44.32,21522703,Bloc 63,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6156,44.3199,21522704,Bloc 64,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6151,44.3194,21522705,Bloc 65,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6149,44.3196,21522706,Bloc 66,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6147,44.3191,21522707,Bloc 67,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,28.6148,44.3231,21522708,Bloc C1,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6146,44.3226,21522709,Bloc C2,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.615,44.3225,21522710,Bloc C3,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6153,44.3224,21522711,Bloc C4,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6151,44.3215,21522712,Bloc C5,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6155,44.3213,21522713,Bloc C6,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6161,44.3211,21522714,Bloc G1,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6165,44.3215,21522715,Bloc G2,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.6168,44.3219,21522716,Bloc G3,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,28.608,44.3238,21522717,Bloc 5EST,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,28.6141,44.3184,21522718,Bloc 6 Chimie,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
